,event_year,flattened_locations,category,count,Code,Country,min,max,count_norm
356,2016,TU,Military,5209620,TU,Turkey,472674,5209620,1.0
357,2016,TU,Religion,2582906,TU,Turkey,472674,5209620,0.44548365128080414
358,2016,TU,Violence,3955294,TU,Turkey,472674,5209620,0.7352036523110037
359,2016,TU,Education,3006493,TU,Turkey,472674,5209620,0.5349056121813506
360,2016,TU,Corruption,1460257,TU,Turkey,472674,5209620,0.20848517166967917
361,2016,TU,Economic Policy,2431165,TU,Turkey,472674,5209620,0.413450142771313
362,2016,TU,Government and Politics,4209165,TU,Turkey,472674,5209620,0.7887974657089188
363,2015,TS,Law,103415,TS,Tunisia,16132,440328,0.20576101613405123
364,2015,TS,Health,121997,TS,Tunisia,16132,440328,0.24956623824835691
365,2015,TS,Military,440328,TS,Tunisia,16132,440328,0.9999999999999999
366,2015,TS,Religion,301995,TS,Tunisia,16132,440328,0.6738936717932277
367,2015,TS,Violence,398108,TS,Tunisia,16132,440328,0.9004705372044998
368,2015,TS,Education,190803,TS,Tunisia,16132,440328,0.411769559354638
369,2015,TS,Economic Policy,290377,TS,Tunisia,16132,440328,0.6465053890182839
370,2015,TS,Government and Politics,363780,TS,Tunisia,16132,440328,0.8195456817131703
371,2016,KN,Military,601100,KN,"Korea, North",14115,601100,1.0
372,2016,KN,Religion,142110,KN,"Korea, North",14115,601100,0.21805497585117167
373,2016,KN,Violence,189569,KN,"Korea, North",14115,601100,0.29890712709864814
374,2016,KN,Education,261926,KN,"Korea, North",14115,601100,0.4221760351627384
375,2016,KN,Economic Policy,455778,KN,"Korea, North",14115,601100,0.7524263822755267
376,2016,KN,Government and Politics,538455,KN,"Korea, North",14115,601100,0.893276659539852
377,2017,SY,Health,939509,SY,Syria,127855,3863082,0.21729710135421487
378,2017,SY,Military,3863082,SY,Syria,127855,3863082,1.0
379,2017,SY,Religion,2243807,SY,Syria,127855,3863082,0.5664855174799283
380,2017,SY,Violence,3017051,SY,Syria,127855,3863082,0.7734994419348543
381,2017,SY,Education,1341957,SY,Syria,127855,3863082,0.32504102160323856
382,2017,SY,Economic Policy,1657818,SY,Syria,127855,3863082,0.4096037536674478
383,2017,SY,Government and Politics,3106017,SY,Syria,127855,3863082,0.7973175392017674
384,2019,IR,Military,1030852,IR,Iran,34310,1030852,1.0
385,2019,IR,Religion,507117,IR,Iran,34310,1030852,0.4744476399389088
386,2019,IR,Violence,565890,IR,Iran,34310,1030852,0.5334245822052658
387,2019,IR,Education,307373,IR,Iran,34310,1030852,0.2740105284072322
388,2019,IR,Corruption,237031,IR,Iran,34310,1030852,0.20342444171946591
389,2019,IR,Economic Policy,718759,IR,Iran,34310,1030852,0.6868240375217503
390,2019,IR,Government and Politics,863432,IR,Iran,34310,1030852,0.8319990527243207
391,2015,BR,Law,465691,BR,Brazil,86746,1120363,0.3666203245496156
392,2015,BR,Health,624116,BR,Brazil,86746,1120363,0.5198927649216296
393,2015,BR,Military,869225,BR,Brazil,86746,1120363,0.7570299250109084
394,2015,BR,Education,993244,BR,Brazil,86746,1120363,0.8770153741666401
395,2015,BR,Corruption,470896,BR,Brazil,86746,1120363,0.371656038938988
396,2015,BR,Agriculture,508899,BR,Brazil,86746,1120363,0.4084230425776666
397,2015,BR,Economic Policy,512498,BR,Brazil,86746,1120363,0.41190498995275815
398,2015,BR,Government and Politics,1120363,BR,Brazil,86746,1120363,1.0
399,2015,BR,Social Development and Protection,442833,BR,Brazil,86746,1120363,0.3445057501956721
400,2018,RS,Law,2036126,RS,Russia,245775,5263520,0.356803902948436
401,2018,RS,Health,1933715,RS,Russia,245775,5263520,0.3363941372070522
402,2018,RS,Military,4705722,RS,Russia,245775,5263520,0.8888349248517013
403,2018,RS,Religion,1398275,RS,Russia,245775,5263520,0.22968484847277015
404,2018,RS,Violence,1944693,RS,Russia,245775,5263520,0.338581972579316
405,2018,RS,Education,2654564,RS,Russia,245775,5263520,0.48005408804154054
406,2018,RS,Corruption,2272199,RS,Russia,245775,5263520,0.40385153091677634
407,2018,RS,Economic Policy,2679485,RS,Russia,245775,5263520,0.485020661671727
408,2018,RS,Government and Politics,5263520,RS,Russia,245775,5263520,1.0
409,2015,BO,Military,565526,BO,Belarus,19016,565526,1.0
410,2015,BO,Violence,291298,BO,Belarus,19016,565526,0.49821961171799234
411,2015,BO,Education,208365,BO,Belarus,19016,565526,0.3464694150152787
412,2015,BO,Economic Policy,343286,BO,Belarus,19016,565526,0.5933468737991985
413,2015,BO,Government and Politics,551682,BO,Belarus,19016,565526,0.9746683500759363
414,2019,CO,Law,131046,CO,Colombia,15160,332856,0.3647700946817083
415,2019,CO,Health,174224,CO,Colombia,15160,332856,0.5006798952457696
416,2019,CO,Military,300801,CO,Colombia,15160,332856,0.8991016569298953
417,2019,CO,Violence,124359,CO,Colombia,15160,332856,0.3437216710314263
418,2019,CO,Education,202346,CO,Colombia,15160,332856,0.5891984790491539
419,2019,CO,Corruption,113653,CO,Colombia,15160,332856,0.310022789081386
420,2019,CO,Agriculture,92861,CO,Colombia,15160,332856,0.24457657634971794
421,2019,CO,Economic Policy,217902,CO,Colombia,15160,332856,0.6381635273972603
422,2019,CO,Government and Politics,332856,CO,Colombia,15160,332856,1.0
423,2019,CO,Social Development and Protection,88885,CO,Colombia,15160,332856,0.23206146756647864
424,2016,EI,Law,216239,EI,Ireland,57074,646385,0.27008659264802454
425,2016,EI,Health,380649,EI,Ireland,57074,646385,0.5490734094561276
426,2016,EI,Military,482785,EI,Ireland,57074,646385,0.7223876696684772
427,2016,EI,Religion,276956,EI,Ireland,57074,646385,0.37311708079435135
428,2016,EI,Violence,202089,EI,Ireland,57074,646385,0.24607550172998638
429,2016,EI,Education,645497,EI,Ireland,57074,646385,0.9984931555664157
430,2016,EI,Corruption,188613,EI,Ireland,57074,646385,0.22320811931221374
431,2016,EI,Agriculture,221753,EI,Ireland,57074,646385,0.2794432820700784
432,2016,EI,Economic Policy,295467,EI,Ireland,57074,646385,0.4045283390264224
433,2016,EI,Government and Politics,646385,EI,Ireland,57074,646385,0.9999999999999999
434,2016,EI,Social Development and Protection,251492,EI,Ireland,57074,646385,0.3299072985231906
435,2017,NZ,Law,110851,NZ,New Zealand,29104,374098,0.23695194699038247
436,2017,NZ,Health,233488,NZ,New Zealand,29104,374098,0.5924276943946851
437,2017,NZ,Military,259245,NZ,New Zealand,29104,374098,0.667086963831255
438,2017,NZ,Religion,99149,NZ,New Zealand,29104,374098,0.20303251650753346
439,2017,NZ,Education,374098,NZ,New Zealand,29104,374098,1.0
440,2017,NZ,Corruption,112925,NZ,New Zealand,29104,374098,0.2429636457445637
441,2017,NZ,Agriculture,170272,NZ,New Zealand,29104,374098,0.40918972503869633
442,2017,NZ,Economic Policy,186033,NZ,New Zealand,29104,374098,0.45487457752888455
443,2017,NZ,Government and Politics,358248,NZ,New Zealand,29104,374098,0.9540571720087885
444,2017,NZ,Urban and Rural Development,98472,NZ,New Zealand,29104,374098,0.20107016353907603
445,2017,NZ,Social Development and Protection,129696,NZ,New Zealand,29104,374098,0.29157608538119506
446,2017,TW,Health,786160,TW,Taiwan,48062,917667,0.8487738685955117
447,2017,TW,Military,552230,TW,Taiwan,48062,917667,0.5797666756745878
448,2017,TW,Education,917667,TW,Taiwan,48062,917667,0.9999999999999999
449,2017,TW,Corruption,331000,TW,Taiwan,48062,917667,0.3253638146054818
450,2017,TW,Agriculture,357410,TW,Taiwan,48062,917667,0.3557339251729233
451,2017,TW,Economic Policy,350582,TW,Taiwan,48062,917667,0.3478820843946389
452,2017,TW,Government and Politics,905697,TW,Taiwan,48062,917667,0.9862351297428144
453,2017,TW,Social Development and Protection,291409,TW,Taiwan,48062,917667,0.27983624749167724
454,2019,AE,Law,67040,AE,United Arab Emirates,18619,235634,0.22312282561113286
455,2019,AE,Health,84442,AE,United Arab Emirates,18619,235634,0.30331083104854506
456,2019,AE,Military,235634,AE,United Arab Emirates,18619,235634,1.0
457,2019,AE,Religion,131254,AE,United Arab Emirates,18619,235634,0.5190194226205562
458,2019,AE,Violence,129701,AE,United Arab Emirates,18619,235634,0.5118632352602355
459,2019,AE,Education,123912,AE,United Arab Emirates,18619,235634,0.48518765983918166
460,2019,AE,Corruption,80423,AE,United Arab Emirates,18619,235634,0.2847913738681658
461,2019,AE,Economic Policy,157599,AE,United Arab Emirates,18619,235634,0.6404165610672073
462,2019,AE,Government and Politics,204319,AE,United Arab Emirates,18619,235634,0.8557012188097597
463,2016,IT,Law,1005064,IT,Italy,257803,3200403,0.2539458302181744
464,2016,IT,Health,1598312,IT,Italy,257803,3200403,0.45555257255488346
465,2016,IT,Military,2347452,IT,Italy,257803,3200403,0.7101369537144022
466,2016,IT,Religion,1496272,IT,Italy,257803,3200403,0.42087575613403105
467,2016,IT,Violence,1138896,IT,Italy,257803,3200403,0.29942669747842043
468,2016,IT,Education,2569501,IT,Italy,257803,3200403,0.7855970910079522
469,2016,IT,Corruption,1030303,IT,Italy,257803,3200403,0.2625229388975736
470,2016,IT,Agriculture,1037979,IT,Italy,257803,3200403,0.26513151634608845
471,2016,IT,Economic Policy,1562348,IT,Italy,257803,3200403,0.443330727927683
472,2016,IT,Government and Politics,3200403,IT,Italy,257803,3200403,1.0
473,2016,IT,Social Development and Protection,1031540,IT,Italy,257803,3200403,0.26294331543532934
474,2019,SA,Health,164438,SA,Saudi Arabia,25826,559013,0.25996882894744244
475,2019,SA,Military,559013,SA,Saudi Arabia,25826,559013,0.9999999999999999
476,2019,SA,Religion,325701,SA,Saudi Arabia,25826,559013,0.562419938970755
477,2019,SA,Violence,337612,SA,Saudi Arabia,25826,559013,0.5847591933036627
478,2019,SA,Education,233710,SA,Saudi Arabia,25826,559013,0.38988947592495693
479,2019,SA,Corruption,170274,SA,Saudi Arabia,25826,559013,0.27091433211987537
480,2019,SA,Economic Policy,314524,SA,Saudi Arabia,25826,559013,0.541457312350076
481,2019,SA,Government and Politics,513856,SA,Saudi Arabia,25826,559013,0.9153073874644355
482,2018,BR,Law,547777,BR,Brazil,93940,1240307,0.39589154258627474
483,2018,BR,Health,687227,BR,Brazil,93940,1240307,0.5175367050865909
484,2018,BR,Military,955630,BR,Brazil,93940,1240307,0.7516702766217102
485,2018,BR,Education,933225,BR,Brazil,93940,1240307,0.7321259247692928
486,2018,BR,Corruption,509119,BR,Brazil,93940,1240307,0.36216935763154384
487,2018,BR,Agriculture,441894,BR,Brazil,93940,1240307,0.3035275788643602
488,2018,BR,Economic Policy,529929,BR,Brazil,93940,1240307,0.38032235749982335
489,2018,BR,Government and Politics,1240307,BR,Brazil,93940,1240307,0.9999999999999999
490,2018,BR,Social Development and Protection,452700,BR,Brazil,93940,1240307,0.31295387951676906
491,2015,AE,Health,157852,AE,United Arab Emirates,27653,330444,0.4299962680528813
492,2015,AE,Military,330444,AE,United Arab Emirates,27653,330444,0.9999999999999999
493,2015,AE,Religion,230264,AE,United Arab Emirates,27653,330444,0.6691447235882175
494,2015,AE,Violence,188477,AE,United Arab Emirates,27653,330444,0.5311386401841534
495,2015,AE,Education,232699,AE,United Arab Emirates,27653,330444,0.6771865742376755
496,2015,AE,Economic Policy,201995,AE,United Arab Emirates,27653,330444,0.5757832960689055
497,2015,AE,Government and Politics,296650,AE,United Arab Emirates,27653,330444,0.8883916628961891
498,2016,YM,Health,341798,YM,Yemen,23219,1141854,0.28479262672811057
499,2016,YM,Military,1141854,YM,Yemen,23219,1141854,1.0
500,2016,YM,Religion,553639,YM,Yemen,23219,1141854,0.4741671769612072
501,2016,YM,Violence,760314,YM,Yemen,23219,1141854,0.6589235988503847
502,2016,YM,Education,343121,YM,Yemen,23219,1141854,0.2859753181332606
503,2016,YM,Economic Policy,372174,YM,Yemen,23219,1141854,0.31194714987462396
504,2016,YM,Government and Politics,864772,YM,Yemen,23219,1141854,0.7523034770054576
505,2016,WE,Law,108091,WE,West Bank,13567,472582,0.20592791085258652
506,2016,WE,Health,178601,WE,West Bank,13567,472582,0.3595394486018975
507,2016,WE,Military,472582,WE,West Bank,13567,472582,1.0
508,2016,WE,Religion,305967,WE,West Bank,13567,472582,0.6370162195135235
509,2016,WE,Violence,262715,WE,West Bank,13567,472582,0.542788362036099
510,2016,WE,Education,237810,WE,West Bank,13567,472582,0.4885308758973018
511,2016,WE,Economic Policy,182025,WE,West Bank,13567,472582,0.36699889981808875
512,2016,WE,Government and Politics,363558,WE,West Bank,13567,472582,0.7624827075367907
513,2016,BR,Law,794553,BR,Brazil,141236,1900729,0.3713098034490617
514,2016,BR,Health,1153824,BR,Brazil,141236,1900729,0.5754998741114629
515,2016,BR,Military,1382078,BR,Brazil,141236,1900729,0.705227017100949
516,2016,BR,Education,1498747,BR,Brazil,141236,1900729,0.7715353229595117
517,2016,BR,Corruption,898902,BR,Brazil,141236,1900729,0.4306160922493014
518,2016,BR,Agriculture,654626,BR,Brazil,141236,1900729,0.29178291701075254
519,2016,BR,Economic Policy,777902,BR,Brazil,141236,1900729,0.3618462818550571
520,2016,BR,Government and Politics,1900729,BR,Brazil,141236,1900729,1.0
521,2016,BR,Social Development and Protection,689627,BR,Brazil,141236,1900729,0.3116755792719834
522,2016,NZ,Law,132497,NZ,New Zealand,32013,438242,0.24735801727596995
523,2016,NZ,Health,275335,NZ,New Zealand,32013,438242,0.5989774240637671
524,2016,NZ,Military,318821,NZ,New Zealand,32013,438242,0.706025419160129
525,2016,NZ,Education,438242,NZ,New Zealand,32013,438242,1.0
526,2016,NZ,Corruption,131514,NZ,New Zealand,32013,438242,0.2449381998823324
527,2016,NZ,Agriculture,205601,NZ,New Zealand,32013,438242,0.4273156273924314
528,2016,NZ,Economic Policy,240946,NZ,New Zealand,32013,438242,0.5143232019378232
529,2016,NZ,Government and Politics,416516,NZ,New Zealand,32013,438242,0.9465178507689014
530,2016,NZ,Urban and Rural Development,115914,NZ,New Zealand,32013,438242,0.20653621479510326
531,2016,NZ,Social Development and Protection,152022,NZ,New Zealand,32013,438242,0.29542204027777436
532,2019,GR,Health,271347,GR,Greece,42665,672452,0.3631100673719845
533,2019,GR,Military,413360,GR,Greece,42665,672452,0.5886037660351834
534,2019,GR,Religion,198750,GR,Greece,42665,672452,0.24783776102078958
535,2019,GR,Education,471152,GR,Greece,42665,672452,0.6803681244611274
536,2019,GR,Agriculture,197418,GR,Greece,42665,672452,0.24572276023480955
537,2019,GR,Economic Policy,314763,GR,Greece,42665,672452,0.4320476605582522
538,2019,GR,Government and Politics,672452,GR,Greece,42665,672452,1.0
539,2019,GR,Social Development and Protection,184174,GR,Greece,42665,672452,0.22469342809553072
540,2018,MY,Law,126127,MY,Malaysia,20310,345262,0.3256388635860066
541,2018,MY,Health,137376,MY,Malaysia,20310,345262,0.3602562840050223
542,2018,MY,Military,250705,MY,Malaysia,20310,345262,0.7090124079864103
543,2018,MY,Religion,125879,MY,Malaysia,20310,345262,0.3248756739456904
544,2018,MY,Violence,102006,MY,Malaysia,20310,345262,0.2514094389325192
545,2018,MY,Education,212510,MY,Malaysia,20310,345262,0.5914719712449839
546,2018,MY,Corruption,181403,MY,Malaysia,20310,345262,0.49574398680420495
547,2018,MY,Agriculture,86184,MY,Malaysia,20310,345262,0.20271917083138433
548,2018,MY,Economic Policy,157849,MY,Malaysia,20310,345262,0.42325943523966614
549,2018,MY,Government and Politics,345262,MY,Malaysia,20310,345262,1.0
550,2018,MY,Social Development and Protection,89029,MY,Malaysia,20310,345262,0.21147431005194614
551,2015,IR,Health,448159,IR,Iran,56661,1893190,0.21317278409434318
552,2015,IR,Military,1893190,IR,Iran,56661,1893190,1.0
553,2015,IR,Religion,1403745,IR,Iran,56661,1893190,0.7334945432389034
554,2015,IR,Violence,1291325,IR,Iran,56661,1893190,0.6722812435850455
555,2015,IR,Education,708670,IR,Iran,56661,1893190,0.35502243634595476
556,2015,IR,Economic Policy,1108592,IR,Iran,56661,1893190,0.5727821341236649
557,2015,IR,Government and Politics,1859874,IR,Iran,56661,1893190,0.9818592573272733
558,2018,SO,Law,54806,SO,Somalia,6890,197651,0.25118341799424415
559,2018,SO,Health,73027,SO,Somalia,6890,197651,0.34670084556067543
560,2018,SO,Military,197651,SO,Somalia,6890,197651,0.9999999999999999
561,2018,SO,Religion,104167,SO,Somalia,6890,197651,0.509941759583982
562,2018,SO,Violence,140822,SO,Somalia,6890,197651,0.702093195149952
563,2018,SO,Education,96741,SO,Somalia,6890,197651,0.4710134671132989
564,2018,SO,Corruption,45290,SO,Somalia,6890,197651,0.20129900765879818
565,2018,SO,Economic Policy,81744,SO,Somalia,6890,197651,0.39239676873155416
566,2018,SO,Government and Politics,179193,SO,Somalia,6890,197651,0.9032401801206745
567,2016,TW,Health,944025,TW,Taiwan,67257,1203835,0.7714103211570169
568,2016,TW,Military,648795,TW,Taiwan,67257,1203835,0.5116569210384153
569,2016,TW,Education,1067309,TW,Taiwan,67257,1203835,0.8798797794783992
570,2016,TW,Corruption,471281,TW,Taiwan,67257,1203835,0.3554740633726854
571,2016,TW,Agriculture,504722,TW,Taiwan,67257,1203835,0.38489659310667634
572,2016,TW,Economic Policy,450355,TW,Taiwan,67257,1203835,0.33706265650047773
573,2016,TW,Government and Politics,1203835,TW,Taiwan,67257,1203835,0.9999999999999999
574,2016,TW,Social Development and Protection,323639,TW,Taiwan,67257,1203835,0.2255736077946256
575,2015,HR,Health,95248,HR,Croatia,24763,296633,0.25925994041269723
576,2015,HR,Military,257356,HR,Croatia,24763,296633,0.8555302166476625
577,2015,HR,Religion,114936,HR,Croatia,24763,296633,0.3316769044028396
578,2015,HR,Violence,99304,HR,Croatia,24763,296633,0.2741788354728363
579,2015,HR,Education,164308,HR,Croatia,24763,296633,0.5132784051200941
580,2015,HR,Economic Policy,290659,HR,Croatia,24763,296633,0.9780262625519551
581,2015,HR,Government and Politics,296633,HR,Croatia,24763,296633,1.0
582,2015,HR,Social Development and Protection,82954,HR,Croatia,24763,296633,0.21403979843307464
583,2017,BR,Law,759091,BR,Brazil,135987,1439589,0.477986379278338
584,2017,BR,Health,870360,BR,Brazil,135987,1439589,0.5633414186231688
585,2017,BR,Military,1145180,BR,Brazil,135987,1439589,0.774157296475458
586,2017,BR,Religion,410142,BR,Brazil,135987,1439589,0.2103057528294679
587,2017,BR,Education,1185997,BR,Brazil,135987,1439589,0.8054682334025263
588,2017,BR,Corruption,779143,BR,Brazil,135987,1439589,0.49336837470332207
589,2017,BR,Agriculture,621568,BR,Brazil,135987,1439589,0.3724917574535786
590,2017,BR,Economic Policy,661889,BR,Brazil,135987,1439589,0.40342221015309887
